,datetime,open,high,low,close,volume,upper,lower,Change
61,2021-03-31,0.1637,0.1733,0.1637,0.1675,2350.0,0.0096,0.0,-0.0038
62,2021-03-30,0.1597,0.1674,0.1597,0.1671,90003.0,0.0077,0.0,-0.0074
63,2021-03-29,0.18,0.1868,0.174,0.177,76076.0,0.0068,0.006,0.003
64,2021-03-26,0.1844,0.1868,0.181,0.1834,24139786.0,0.0024,0.0034,0.001
65,2021-03-25,0.1803,0.192,0.1803,0.192,29605.0,0.0117,0.0,-0.0117
66,2021-03-24,0.1867,0.1935,0.1867,0.188,32200.0,0.0068,0.0,-0.0013
67,2021-03-23,0.19,0.1918,0.188,0.188,38050.0,0.0018,0.002,0.002
68,2021-03-22,0.1915,0.1918,0.19,0.1914,159397.0,0.0003,0.0015,0.0001
69,2021-03-19,0.21,0.21,0.19,0.198,142523.0,0.0,0.02,0.012
70,2021-03-18,0.1998,0.212,0.195,0.21,131219.0,0.0122,0.0048,-0.0102
71,2021-03-17,0.2046,0.22,0.2006,0.22,72872.0,0.0154,0.004,-0.0154
72,2021-03-16,0.2016,0.202,0.195,0.202,86963.0,0.0004,0.0066,-0.0004
73,2021-03-15,0.2011,0.2097,0.1971,0.2072,156548.0,0.0086,0.004,-0.0061
74,2021-03-12,0.2,0.2018,0.1934,0.2018,139185.0,0.0018,0.0066,-0.0018
75,2021-03-11,0.202,0.202,0.1954,0.1954,47430.0,0.0,0.0066,0.0066
76,2021-03-10,0.2042,0.2042,0.195,0.2,178177.0,0.0,0.0092,0.0042
77,2021-03-09,0.2162,0.2162,0.19315,0.202,539253.0,0.0,0.0231,0.0142
78,2021-03-08,0.1896,0.1961,0.1875,0.1961,200169.0,0.0065,0.0021,-0.0065
79,2021-03-05,0.181,0.1956,0.1779,0.19225,539761.0,0.0146,0.0031,-0.0113
80,2021-03-04,0.1831,0.2,0.181,0.2,133388.0,0.0169,0.0021,-0.0169
81,2021-03-03,0.1995,0.1995,0.19,0.19,90730.0,0.0,0.0095,0.0095
82,2021-03-02,0.1927,0.197,0.1871,0.19,104599.0,0.0043,0.0056,0.0027
83,2021-03-01,0.1879,0.1995,0.1879,0.19884,94781.0,0.0116,0.0,-0.0109
84,2021-02-26,0.2,0.2,0.19,0.195,77210.0,0.0,0.01,0.005
85,2021-02-25,0.204,0.205,0.195,0.2,209220.0,0.001,0.009,0.004
86,2021-02-24,0.2036,0.2089,0.1917,0.204,42979.0,0.0053,0.0119,-0.0004
87,2021-02-23,0.2132,0.2132,0.197,0.197,149401.0,0.0,0.0162,0.0162
88,2021-02-22,0.22,0.23,0.2155,0.22035,755375.0,0.01,0.0045,-0.0003
89,2021-02-19,0.21,0.21,0.2,0.205,128386.0,0.0,0.01,0.005
90,2021-02-19,0.21,0.21,0.2,0.205,382600.0,0.0,0.01,0.005
91,2021-02-18,0.2298,0.2298,0.20445,0.21,331241.0,0.0,0.0254,0.0198
92,2021-02-17,0.24,0.24,0.21,0.2228,460640.0,0.0,0.03,0.0172
93,2021-02-16,0.2587,0.2587,0.229,0.2438,348027.0,0.0,0.0297,0.0149
94,2021-02-12,0.24,0.2477,0.2248,0.24435,215012.0,0.0077,0.0152,-0.0044
95,2021-02-11,0.2399,0.24,0.228,0.24,162910.0,0.0001,0.0119,-0.0001
96,2021-02-10,0.231,0.255,0.22995,0.239,137690.0,0.024,0.0011,-0.008
97,2021-02-09,0.2613,0.2649,0.235,0.245,304998.0,0.0036,0.0263,0.0163
98,2021-02-08,0.22,0.25,0.22,0.245,460471.0,0.03,0.0,-0.025
99,2021-02-05,0.225,0.225,0.2,0.215,259851.0,0.0,0.025,0.01
